Snapshot,Snapshot UTC,GW,GW finished,ID,Player,Team,Pos,Price,Owned %,Form,Total pts,GW pts,PPG,Minutes,Starts,Goals,Assists,xGI,DEFCON,DEFCON per 90,Exp pts next,Status,Chance next GW,Transfers in (GW),Transfers out (GW),Price change (GW),Pens order,Corners/IFK order,Direct FK order,Rise/fall %,Change likelihood,xG,xA,Bonus
2026-08-24,2026-08-24 07:23,1,False,284,McCarthy,HUL,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,183,310,0.0,,,,-10.0,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,285,McNair,HUL,DEF,4.0,0.1,1.0,1,1,1.0,26,0,0,0,0.0,2,6.92,1.0,Available,,200,174,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,286,Belloumi,HUL,MID,5.0,0.5,3.0,3,3,3.0,90,1,0,0,0.08,10,10.0,1.5,Available,,4418,851,0.0,,3.0,2.0,2.2,1.0,0.05,0.03,0.0
2026-08-24,2026-08-24 07:23,1,False,287,Millar,HUL,MID,5.0,0.1,0.0,0,0,0.0,19,0,0,0,0.0,3,14.21,1.5,Available,,117,252,0.0,,,,-10.1,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,288,Dowell,HUL,MID,4.5,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,526,1224,0.0,,,,-10.7,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,289,Crooks,HUL,MID,4.5,0.7,2.0,2,2,2.0,90,1,0,0,0.0,9,9.0,1.0,Available,,2712,1432,0.0,,,,1.0,1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,290,Slater,HUL,MID,4.5,3.3,6.0,6,6,6.0,90,1,0,1,0.44,3,3.0,1.0,Available,,23170,4617,0.0,,2.0,,11.7,1.0,0.0,0.44,0.0
2026-08-24,2026-08-24 07:23,1,False,291,Matazo,HUL,MID,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,20,22,0.0,,,,-0.3,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,292,Ömür,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,114,131,0.0,,,,-23.6,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,293,Kamara,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,97,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,294,Zambrano,HUL,MID,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,141,808,0.0,,,,-12.1,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,295,McBurnie,HUL,FWD,5.5,1.5,5.0,5,5,5.0,90,1,0,1,0.17,5,5.0,1.8,Available,,19658,2567,0.0,1.0,,,10.7,1.0,0.16,0.01,0.0
2026-08-24,2026-08-24 07:23,1,False,296,Akintola,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,367,324,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,297,Gyabi,HUL,MID,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,21,208,0.0,,,,-16.0,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,298,Destan,HUL,FWD,4.5,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,3847,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,299,Burstow,HUL,FWD,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,540,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,300,Walton,IPS,GKP,4.5,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,,90,1075,0.0,,,,-11.8,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,301,Palmer,IPS,GKP,4.0,4.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,2223,4244,0.0,,,,-2.0,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,302,Button,IPS,GKP,4.0,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,518,431,0.0,,,,0.1,1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,303,Kipré,IPS,DEF,4.0,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,144,1197,0.0,,,,-9.9,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,304,O'Shea,IPS,DEF,4.0,3.5,4.0,4,4,4.0,90,1,0,0,0.16,18,18.0,1.0,Available,,3538,2746,0.0,,,,0.2,1.0,0.0,0.16,0.0
2026-08-24,2026-08-24 07:23,1,False,305,Davis,IPS,DEF,4.0,5.2,2.0,2,2,2.0,90,1,0,0,0.01,7,7.0,1.0,Available,,2318,5045,0.0,,2.0,2.0,-2.5,-1.0,0.0,0.01,0.0
2026-08-24,2026-08-24 07:23,1,False,306,Greaves,IPS,DEF,4.0,1.5,2.0,2,2,2.0,90,1,0,0,0.0,7,7.0,1.0,Available,,555,1173,0.0,,,,-2.3,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,307,Johnson,IPS,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,160,298,0.0,,,,-5.4,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,308,Furlong,IPS,DEF,4.0,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,104,1090,0.0,,,,-9.9,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,309,Núñez,IPS,MID,5.0,0.1,4.0,4,4,4.0,79,1,0,0,0.06,12,13.67,1.5,Available,,289,257,0.0,,1.0,1.0,0.0,0.0,0.03,0.03,0.0
2026-08-24,2026-08-24 07:23,1,False,310,Matusiwa,IPS,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,2,40,0.0,,,,-18.5,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,311,Burns,IPS,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,93,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,312,Taylor,IPS,MID,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,48,349,0.0,,,,-12.2,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,313,Clarke,IPS,MID,5.5,0.3,7.0,7,7,7.0,19,0,1,0,0.1,2,9.47,2.0,Available,,944,534,0.0,1.0,3.0,3.0,0.2,1.0,0.1,0.0,1.0
2026-08-24,2026-08-24 07:23,1,False,314,Ogbene,IPS,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,16,72,0.0,,,,-15.5,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,315,Fatawu,IPS,MID,5.5,0.2,2.0,2,2,2.0,65,1,0,0,0.41,7,9.69,2.0,Available,,223,726,0.0,,,,-12.5,-1.0,0.0,0.41,0.0
2026-08-24,2026-08-24 07:23,1,False,316,Emersonn,IPS,FWD,5.5,0.9,9.0,9,9,9.0,65,1,1,0,0.88,3,4.15,1.8,Available,,26567,2329,0.0,2.0,,,15.1,1.0,0.82,0.06,3.0
2026-08-24,2026-08-24 07:23,1,False,317,Hirst,IPS,FWD,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,3803,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,318,Philogene,IPS,MID,5.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,69,722,0.0,3.0,5.0,,-26.3,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,319,Szmodics,IPS,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,206,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,320,Akpom,IPS,FWD,5.0,0.6,1.0,1,1,1.0,24,0,0,0,0.0,3,11.25,1.4,Available,,1575,1489,0.0,,,,0.1,1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,321,Walle Egeli,IPS,FWD,4.5,2.3,1.0,1,1,1.0,10,0,0,0,0.0,0,0.0,1.0,Available,,6519,4467,0.0,,,,1.2,1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,322,Al-Hamadi,IPS,FWD,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.4,Available,,347,627,0.0,,,,-12.2,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,323,McAteer,IPS,MID,4.5,1.4,1.0,1,1,1.0,24,0,0,0,0.0,3,11.25,1.0,Available,,1968,2969,0.0,,,,-3.5,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,324,Mehmeti,IPS,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,22,203,0.0,,,,-23.8,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,325,Darlow,MUN,GKP,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,100.0,78,81,0.0,,,,-0.3,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,326,Perri,LEE,GKP,4.5,0.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,,119,1290,0.0,,,,-12.3,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,327,Bijol,LEE,DEF,5.0,0.5,10.0,10,10,10.0,90,1,0,0,0.11,12,12.0,2.2,Available,,11362,1340,0.0,,,,6.3,1.0,0.11,0.0,2.0
2026-08-24,2026-08-24 07:23,1,False,328,Struijk,BHA,DEF,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,100.0,627,638,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,329,Rodon,LEE,DEF,4.5,3.6,6.0,6,6,6.0,90,1,0,0,0.09,7,7.0,1.7,Available,,4233,2263,0.0,,,,1.1,1.0,0.03,0.06,0.0
2026-08-24,2026-08-24 07:23,1,False,330,Bogle,LEE,DEF,4.5,0.5,6.0,6,6,6.0,90,1,0,0,0.0,3,3.0,1.7,Available,,2338,585,0.0,,,,1.0,1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,331,Gudmundsson,LEE,DEF,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,26,384,0.0,,,,-17.7,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,332,Justin,LEE,DEF,4.5,0.7,10.0,10,10,10.0,90,1,0,0,0.01,12,12.0,1.7,Available,,9660,1459,0.0,,,,4.3,1.0,0.0,0.01,2.0
2026-08-24,2026-08-24 07:23,1,False,333,Bornauw,LEE,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,83,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,334,Muharemović,LEE,DEF,5.0,3.4,6.0,6,6,6.0,90,1,0,0,0.09,7,7.0,2.2,Available,,6113,2144,0.0,,,,2.4,1.0,0.09,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,335,Stach,LEE,MID,6.0,1.2,13.0,13,13,13.0,90,1,1,0,0.15,16,16.0,2.2,Available,,20254,2351,0.0,,1.0,1.0,10.3,1.0,0.1,0.05,3.0
2026-08-24,2026-08-24 07:23,1,False,336,Okafor,LEE,MID,6.0,0.5,1.0,1,1,1.0,24,0,0,0,0.16,5,18.75,2.2,Available,,508,2369,0.0,,,,-26.5,-2.0,0.0,0.16,0.0
2026-08-24,2026-08-24 07:23,1,False,337,Aaronson,LEE,MID,5.5,0.9,3.0,3,3,3.0,81,1,0,0,0.02,7,7.78,2.0,Available,,761,1974,0.0,,,3.0,-8.5,-1.0,0.01,0.01,0.0
2026-08-24,2026-08-24 07:23,1,False,338,Ampadu,LEE,MID,5.5,1.4,5.0,5,5,5.0,90,1,0,0,0.04,13,13.0,2.0,Available,,991,2446,0.0,,,,-6.2,-1.0,0.0,0.04,0.0
2026-08-24,2026-08-24 07:23,1,False,339,Longstaff,LEE,MID,5.0,0.1,1.0,1,1,1.0,8,0,0,0,0.0,0,0.0,1.5,Available,,209,433,0.0,,3.0,2.0,-7.1,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,340,Gelhardt,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,17,112,0.0,,,,-19.0,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,341,Gnonto,LEE,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,6,302,0.0,,,,-38.6,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,342,Harrison,LEE,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,20,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,343,James,LEE,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,218,502,0.0,,,,-16.8,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,344,Gruev,LEE,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,2,46,0.0,,,,-20.5,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,345,Tanaka,LEE,MID,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,372,1242,0.0,,4.0,,-24.5,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,346,Calvert-Lewin,LEE,FWD,6.0,30.5,1.0,1,1,1.0,90,1,0,0,0.13,2,2.0,2.0,Available,,23744,33647,0.0,1.0,,,-1.5,-1.0,0.13,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,347,Nmecha,LEE,FWD,5.5,0.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.8,Available,,617,2464,0.0,2.0,,,-22.6,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,348,Piroe,LEE,FWD,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,2429,0.0,3.0,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,349,Mateo Joseph,LEE,FWD,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,103,394,0.0,,,,-8.8,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,350,A.Becker,LIV,GKP,5.5,3.7,2.0,2,2,2.0,90,1,0,0,0.0,0,0.0,3.3,Available,,6262,5218,0.0,,,,0.3,1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,351,Mamardashvili,LIV,GKP,5.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.6,Available,,266,639,0.0,,,,-18.2,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,352,Woodman,LIV,GKP,4.0,1.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,922,1567,0.0,,,,-2.9,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,353,Pecsi,LIV,GKP,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,202,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,354,Jaros,LIV,GKP,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,49,64,0.0,,,,-2.2,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,355,Davies,LIV,GKP,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,217,188,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,356,Virgil,LIV,DEF,6.5,19.5,2.0,2,2,2.0,90,1,0,0,0.26,11,11.0,3.1,Available,,23717,16508,0.0,,,,3.6,1.0,0.25,0.01,0.0
2026-08-24,2026-08-24 07:23,1,False,357,Frimpong,LIV,DEF,5.5,3.5,0.0,0,0,0.0,90,1,0,0,0.1,2,2.0,2.5,Available,,8753,7280,0.0,,,,0.5,1.0,0.01,0.09,0.0
2026-08-24,2026-08-24 07:23,1,False,358,Kerkez,LIV,DEF,5.5,3.8,0.0,0,0,0.0,90,1,0,0,0.04,7,7.0,2.5,Available,,5543,7426,0.0,,,,-5.0,-1.0,0.02,0.02,0.0
2026-08-24,2026-08-24 07:23,1,False,359,Gomez,LIV,DEF,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,41,184,0.0,,,,-16.4,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,360,Bradley,LIV,DEF,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,30,97,0.0,,,,-12.8,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,361,Lucky,LIV,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,268,336,0.0,,,,-2.7,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,362,Jacquet,LIV,DEF,5.0,2.4,1.0,1,1,1.0,69,1,0,0,0.02,3,3.91,2.2,Available,100.0,7508,4250,0.0,,,,2.0,1.0,0.0,0.02,0.0
2026-08-24,2026-08-24 07:23,1,False,363,Leoni,LIV,DEF,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,81,207,0.0,,,,-5.4,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,364,Tsimikas,LIV,DEF,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,182,272,0.0,,,,-7.8,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,365,Ramsay,LIV,DEF,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,389,605,0.0,,,,-8.2,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,366,Wirtz,LIV,MID,7.5,12.6,2.0,2,2,2.0,62,1,0,0,0.3,5,7.26,2.6,Available,,10911,23191,0.0,4.0,3.0,2.0,-8.2,-1.0,0.26,0.04,0.0
2026-08-24,2026-08-24 07:23,1,False,367,Gakpo,LIV,MID,7.0,3.9,12.0,12,12,12.0,90,1,1,0,0.45,12,12.0,2.5,Available,,24055,4118,0.0,3.0,2.0,,16.8,1.0,0.3,0.15,3.0
2026-08-24,2026-08-24 07:23,1,False,368,Szoboszlai,LIV,MID,7.0,42.0,8.0,8,8,8.0,90,1,1,0,1.12,7,7.0,2.5,Available,,54095,18412,0.0,1.0,1.0,1.0,24.9,2.0,0.85,0.27,1.0
2026-08-24,2026-08-24 07:23,1,False,369,Ngumoha,LIV,MID,6.0,1.2,2.0,2,2,2.0,62,1,0,0,0.06,3,4.35,2.2,Available,,2388,3566,0.0,,,,-9.1,-1.0,0.04,0.02,0.0
2026-08-24,2026-08-24 07:23,1,False,370,Chiesa,LIV,MID,5.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,304,781,0.0,,,,-26.3,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,371,Gravenberch,LIV,MID,6.0,1.9,5.0,5,5,5.0,77,1,0,1,0.11,11,12.86,2.2,Available,,3933,4009,0.0,,,,0.1,1.0,0.06,0.05,0.0
2026-08-24,2026-08-24 07:23,1,False,372,Mac Allister,LIV,MID,5.5,1.7,1.0,1,1,1.0,27,0,0,0,0.01,3,10.0,2.0,Available,,2392,5288,0.0,5.0,,,-11.8,-1.0,0.0,0.01,0.0
2026-08-24,2026-08-24 07:23,1,False,373,C.Jones,LIV,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Doubtful,75.0,18,488,0.0,,,,-40.6,-3.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,374,Endo,LIV,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,100.0,249,320,0.0,,,,-3.9,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,375,Nyoni,LIV,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,69,198,0.0,,,,-34.4,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,376,Bajcetic,LIV,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,2,11,0.0,,,,-7.3,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,377,Munoz,LIV,MID,6.5,0.6,4.0,4,4,4.0,27,0,0,1,0.14,0,0.0,2.3,Available,,1429,1670,0.0,,,,0.1,1.0,0.1,0.04,0.0
2026-08-24,2026-08-24 07:23,1,False,378,McConnell,LIV,MID,4.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,459,855,0.0,,,,-7.9,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,379,Isak,LIV,FWD,9.0,17.0,2.0,2,2,2.0,90,1,0,0,1.1,1,1.0,2.7,Available,,18924,17376,0.0,2.0,,,0.3,1.0,1.09,0.01,0.0
2026-08-24,2026-08-24 07:23,1,False,380,Ekitiké,LIV,FWD,7.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,310,1555,0.0,,,,-20.4,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,381,Koumas,LIV,MID,5.0,0.0,1.0,1,1,1.0,12,0,0,0,0.03,1,7.5,1.5,Available,,43,50,0.0,,,,-0.3,-1.0,0.03,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,382,Danns,LIV,FWD,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,100,216,0.0,,,,-5.4,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,383,Elliott,LIV,MID,5.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,139,353,0.0,,,,-19.9,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,384,Donnarumma,MCI,GKP,5.5,8.3,3.0,3,3,3.0,90,1,0,0,0.0,0,0.0,3.3,Available,,9134,12162,0.0,,,,-2.0,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,385,Trafford,LEE,GKP,5.0,3.3,9.0,9,9,9.0,90,1,0,0,0.0,0,0.0,2.6,Available,,14782,2600,0.0,,,,6.2,1.0,0.0,0.0,2.0
2026-08-24,2026-08-24 07:23,1,False,386,Bettinelli,MCI,GKP,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,,66,78,0.0,,,,-2.2,-1.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,387,O'Reilly,MCI,DEF,6.5,21.3,2.0,2,2,2.0,62,1,0,0,0.48,2,2.9,3.1,Available,,21585,25596,0.0,,,,-1.6,-1.0,0.07,0.41,0.0
2026-08-24,2026-08-24 07:23,1,False,388,Guéhi,MCI,DEF,6.0,17.6,10.0,10,10,10.0,90,1,1,0,1.21,4,4.0,2.8,Available,,41864,11840,0.0,,,,19.3,1.0,0.89,0.32,2.0
2026-08-24,2026-08-24 07:23,1,False,389,Matheus N.,MCI,DEF,6.0,1.6,1.0,1,1,1.0,33,0,0,0,0.04,1,2.73,2.8,Available,100.0,1467,3204,0.0,5.0,,,-5.9,-1.0,0.0,0.04,0.0
2026-08-24,2026-08-24 07:23,1,False,390,Rúben,MCI,DEF,5.5,1.8,2.0,2,2,2.0,90,1,0,0,0.14,6,6.0,2.5,Available,,4200,3318,0.0,,,,0.7,1.0,0.0,0.14,0.0
2026-08-24,2026-08-24 07:23,1,False,391,Gvardiol,MCI,DEF,5.5,11.6,9.0,9,9,9.0,90,1,1,0,0.24,7,7.0,2.5,Available,,49070,8372,0.0,,,,25.7,2.0,0.19,0.05,1.0
2026-08-24,2026-08-24 07:23,1,False,392,Aït-Nouri,MCI,DEF,5.5,0.9,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.5,Available,,1459,4378,0.0,,,,-23.1,-2.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,393,Khusanov,MCI,DEF,5.5,1.8,2.0,2,2,2.0,90,1,0,0,0.02,4,4.0,2.5,Available,,2465,3661,0.0,,,,-3.7,-1.0,0.0,0.02,0.0
2026-08-24,2026-08-24 07:23,1,False,394,Alleyne,MCI,DEF,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,183,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,395,Lewis,MCI,DEF,4.5,0.2,1.0,1,1,1.0,56,1,0,0,0.19,2,3.21,1.7,Available,,1332,710,0.0,,,,0.4,1.0,0.17,0.02,0.0
2026-08-24,2026-08-24 07:23,1,False,396,Vitor Reis,MCI,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,43,66,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-08-24,2026-08-24 07:23,1,False,397,Semenyo,MCI,MID,8.5,25.9,2.0,2,2,2.0,90,1,0,0,0.08,5,5.0,2.9,Available,,15390,32142,0.0,3.0,,,-4.1,-1.0,0.06,0.02,0.0
2026-08-24,2026-08-24 07:23,1,False,398,Foden,MCI,MID,7.0,4.4,1.0,1,1,1.0,81,1,0,0,0.52,6,6.67,2.5,Available,,6570,9672,0.0,,3.0,3.0,-5.6,-1.0,0.12,0.4,0.0
2026-08-24,2026-08-24 07:23,1,False,399,Cherki,MCI,MID,7.5,8.6,8.0,8,8,8.0,27,0,0,2,0.5,0,0.0,2.6,Available,,46402,11331,0.0,,1.0,1.0,24.7,2.0,0.0,0.5,1.0
